Time,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z,Euler_x,Euler_y,Euler_z,Quat_0,Quat_1,Quat_2,Quat_3
6:04:35,56.125,-209.688,-86.5625,-1.82,1.37,-0.47,125,-18.75,174.812,0.0215454,0.300293,0.82489,-0.487183
6:04:55,66.8125,-197.438,-107.938,1.3,0.64,2.18,122.188,-19.125,171.625,0.0361328,0.270203,0.823975,-0.496765
6:05:15,71.0625,-184.938,-100.688,1.95,0.56,3.13,120.875,-19.1875,170.375,0.0425415,0.256042,0.822754,-0.505676
6:05:35,67.25,-174.75,-85.5625,2.42,0.5,4.79,119.688,-19.25,169,0.0491943,0.243164,0.821533,-0.513367
6:05:55,55.125,-165.875,-85.5625,2.42,0.5,4.79,119.688,-19.25,169,0.0564575,0.231873,0.820679,-0.519226
6:06:15,34.875,-156.438,-66.625,2.41,0.44,5.38,118.812,-19.4375,167.562,0.0641479,0.22229,0.820435,-0.522827
6:06:35,9.25,-144,-30.1875,1.81,0.33,5.52,117.938,-20.0625,164.25,0.0722046,0.214294,0.821045,-0.524109
6:06:55,-18.6875,-130.5,-15.0625,1.23,0.42,5.35,118,-20.4375,162.438,0.0806274,0.207703,0.822693,-0.52301
6:07:15,-47.5625,-118.312,-2.375,0.93,0.48,5.02,118.375,-20.9375,160.438,0.0892944,0.202271,0.825378,-0.519531
6:07:35,-77.1875,-107.188,-2.375,0.93,0.48,5.02,119.062,-21.4375,160.438,0.0982666,0.197632,0.829102,-0.513733
6:07:55,-106.125,-97.9375,7.0625,0.61,0.49,4.49,120.062,-22,158.312,0.107239,0.193542,0.83374,-0.505859
6:08:15,-131.5,-88.9375,14.875,0.23,0.42,2.65,121.312,-22.5,153.625,0.116089,0.189758,0.839233,-0.496216
6:08:35,-152.75,-81.125,13.875,0.2,0.3,2.07,122.75,-23,151.188,0.124573,0.185974,0.845337,-0.485107
6:08:55,-170.75,-73.125,10.6875,0.3,0.11,1.53,124.312,-23.4375,148.625,0.132568,0.182068,0.851929,-0.472778
6:09:15,-184.5,-65.5625,10.6875,0.3,0.11,1.53,124.312,-23.4375,148.625,0.132568,0.17804,0.858826,-0.459534
6:09:35,-194.25,-57.5,6.625,0.56,-0.04,1.11,126.062,-23.8125,146.125,0.139954,0.17804,0.865845,-0.445618
6:09:55,-200.375,-49.25,2.9375,2.31,-0.67,-0.97,129.625,-24.375,140.938,0.15271,0.170166,0.872803,-0.431213
6:10:15,-203.5,-41,4.6875,2.78,-1.04,-1.56,131.5,-24.625,138.375,0.158203,0.166626,0.879578,-0.416626
6:10:35,-203.188,-32.875,8.0625,3.72,-1.67,-2.55,133.375,-24.8125,135.812,0.163025,0.163757,0.886047,-0.401917
6:10:55,-200.062,-23.0625,8.0625,3.72,-1.67,-2.55,133.375,-24.8125,135.812,0.167114,0.16156,0.892273,-0.387146
6:11:15,-196.625,-12.6875,12.75,4.52,-1.79,-3.04,135.312,-25,133.25,0.170715,0.160156,0.898132,-0.372253
6:11:35,-193.875,-4.625,32.1875,5.72,-1.58,-3.6,139.25,-25.375,127.938,0.174194,0.159851,0.903687,-0.356995
6:11:55,-193.938,1.75,45.3125,5.22,-1.12,-4.41,141.312,-25.5625,125,0.177368,0.160706,0.908997,-0.341125
6:12:15,-196.125,10.5625,54.625,4.58,-0.87,-5.15,143.5,-25.75,20.125,0.179932,0.162537,0.914246,-0.324646
6:12:35,-199.5,22.4375,54.625,4.58,-0.87,-5.15,145.812,-25.75,20.125,0.181519,0.164734,0.919434,-0.307556
6:12:55,-203.625,35.4375,56.3125,4.03,-0.64,-5.85,148.125,-25.75,20.3125,0.182129,0.166565,0.924683,-0.289917
6:13:15,-207.875,45.625,39.625,4.02,-0.72,-8.33,150.438,-25.4375,20.4375,0.181946,0.167664,0.929993,-0.271912
6:13:35,-212.812,52.25,27,4.98,-1.03,-9.4,152.812,-25.0625,20.3125,0.181213,0.167725,0.935242,-0.253601
6:13:55,-217.438,56.0625,15.625,5.87,-1.36,-10.47,155.125,-24.625,20.0625,0.179871,0.16687,0.940491,-0.235107
6:14:15,-219.75,60.6875,15.625,5.87,-1.36,-10.47,155.125,-24.625,20.0625,0.179871,0.16687,0.945618,-0.216614
6:14:35,-218.125,69.625,7.625,6.81,-1.88,-11.75,157.375,-24,19.8125,0.17749,0.165466,0.950439,-0.198608
6:14:55,-209.75,80.5,8.625,10.57,-2.41,-15.06,161.562,-22.5,19.375,0.169495,0.163452,0.954773,-0.181519
6:15:15,-195.062,91.875,21.3125,10.88,-2.1,-15.44,163.5,-21.5625,19.4375,0.163757,0.164246,0.958557,-0.165466
6:15:35,-177.125,105,21.3125,9.04,-1.29,-14.92,165.312,-20.625,19.625,0.157166,0.166687,0.961731,-0.150391
6:15:55,-159.562,115.438,37.75,9.04,-1.29,-14.92,165.312,-20.625,19.625,0.157166,0.170349,0.964417,-0.136047
6:16:15,-147.125,125.062,49.75,8.01,-1,-14.7,167,-19.5625,20,0.149658,0.174194,0.966858,-0.121826
6:16:35,-142.688,134.562,43.625,7.95,-0.92,-16.07,170.25,-17.125,20.6875,0.132385,0.177429,0.969238,-0.107422
6:16:55,-144.312,140.938,36.625,9.59,-0.87,-18.25,171.875,-15.8125,21,0.123352,0.180054,0.971497,-0.0928345
6:17:15,-147.062,141.062,34.875,10.53,-0.98,-19.79,173.438,-14.5625,21.1875,0.114502,0.182434,0.973389,-0.078186
6:17:35,-148.312,138,34.875,10.53,-0.98,-19.79,173.438,-14.5625,21.1875,0.106018,0.185242,0.974854,-0.0638428
6:17:55,-144.5,133.625,40.5625,11.2,-1.01,-21.13,174.938,-13.3125,21.5,0.0978394,0.189148,0.975769,-0.050354
6:18:15,-133.688,128.125,72.5625,11.13,-0.28,-21.49,177.688,-10.9375,22.5,0.0897217,0.194641,0.976013,-0.0377808
6:18:35,-120.5,125.625,91,10.55,0.08,-21.49,178.938,-9.6875,23.3125,0.0812988,0.20166,0.975708,-0.0258179
6:18:55,-111,127.062,106.688,10.11,0.48,-21.54,-179.812,-8.4375,24.3125,0.0727539,0.210022,0.974915,-0.0141602
6:19:15,-106.25,128.625,106.688,10.11,0.48,-21.54,-178.625,-8.4375,24.3125,0.0640259,0.219299,0.973572,-0.00256348
6:19:35,-103.75,130.25,118.75,9.83,0.85,-21.76,-177.5,-7.1875,25.375,0.0548706,0.229187,0.971802,0.00891113
6:19:55,-101.375,133.938,135.562,9.73,1.5,-23.35,-176.438,-4.4375,27.75,0.0454102,0.239746,0.969543,0.0202026
6:20:15,-97.0625,137.062,145,9.91,1.91,-23.69,-175.5,-3,29.0625,0.0356445,0.250977,0.966858,0.0310669
6:20:35,-92,139,158.438,9.94,2.3,-24.35,-174.562,-1.5625,30.5625,0.0256348,0.263245,0.963501,0.0418701
6:20:55,-89.625,140.312,158.438,9.94,2.3,-24.35,-174.562,-1.5625,30.5625,0.0256348,0.263245,0.959351,0.0525513
6:21:15,-88.375,140.125,175.688,8.97,3.11,-25.69,-173.688,0,32.1875,0.015564,0.276794,0.954407,0.0629883
6:21:35,-85.5,140.75,208.312,7.78,3.66,-27.64,-172.188,3.125,35.875,-0.0055542,0.307556,0.948669,0.0730591
6:21:55,-79.1875,145.375,219.875,6.97,4.21,-29.52,-171.688,4.875,37.9375,-0.0172729,0.324219,0.942261,0.0821533
6:22:15,-66.4375,150.5,230.375,6.07,4.46,-30.02,-171.438,6.6875,40.0625,-0.0298462,0.341431,0.93512,0.0898438
6:22:35,-48,154.625,230.375,6.07,4.46,-30.02,-171.438,6.6875,40.0625,-0.0298462,0.359253,0.927307,0.0957031
6:22:55,-25.6875,155.312,240.688,4.79,4.75,-29.86,-171.438,8.5,42.3125,-0.0431519,0.377258,0.918945,0.0996704
6:23:15,-2.4375,154.062,246.062,1.64,5.15,-28.69,-172.375,12.125,46.875,-0.0714722,0.394897,0.910278,0.101807
6:23:35,18.5625,150.562,239.312,1.47,5.26,-28.18,-173.25,13.8125,49.0625,-0.0859985,0.411682,0.901489,0.102234
6:23:55,38.3125,145.562,239.312,1.24,5.32,-27.82,-174.375,15.4375,51.125,-0.100769,0.427551,0.892639,0.100952
6:24:15,58.625,141.188,231.812,1.24,5.32,-27.82,-174.375,15.4375,51.125,-0.116089,0.442627,0.883728,0.0980225
6:24:35,79.875,140.188,226.5,0.81,5.25,-27.73,-175.75,16.9375,53.1875,-0.132385,0.456848,0.874634,0.0934448
6:24:55,103.125,142.25,214.438,-1.61,5.33,-26.68,-179.312,19.9375,57,-0.149841,0.469971,0.865479,0.0873413
6:25:15,127.438,147.625,202.438,-2.48,5.25,-26.54,178.375,21.4375,58.6875,-0.168823,0.481567,0.856323,0.079834
6:25:35,152.375,157.062,185.688,-3.11,5.11,-26.52,175.875,23,60.1875,-0.189575,0.491089,0.84729,0.0709839
6:25:55,180.125,168.875,185.688,-3.11,5.11,-26.52,175.875,23,60.1875,-0.189575,0.491089,0.84729,0.0606079
6:26:15,211.125,178.125,165.812,-3.66,4.95,-26,173.062,24.5625,61.4375,-0.211975,0.498352,0.838501,0.0483398
6:26:35,243.562,182.062,128.438,-4.05,4.98,-23.3,166.5,27.5,63.1875,-0.260376,0.505859,0.821655,0.0343628
6:26:55,272.125,179.75,112.438,-4.78,4.77,-20.09,162.812,28.875,63.75,-0.285278,0.50647,0.813477,0.0189819
6:27:15,293.375,175.312,97.375,-5.36,4.63,-18.67,159.062,30.125,64.1875,-0.310242,0.505188,0.805298,0.00286865
6:27:35,307.5,172,97.375,-5.36,4.63,-18.67,159.062,30.125,64.1875,-0.310242,0.505188,0.796936,-0.0134888
6:27:55,317.812,173.75,81.875,-5.78,4.41,-17.24,155.125,31.375,64.375,-0.33551,0.502136,0.788391,-0.0296631
6:28:15,324.875,177.5,65,-6.16,3.46,-13.67,147.125,33.875,346.625,-0.386353,0.490723,0.779663,-0.0452881
6:28:35,327,180.125,47.875,-6.21,3.05,-13,143.125,35.125,343.312,-0.411499,0.482666,0.770752,-0.0601807
6:28:55,325.438,181.688,32.0625,-6.22,2.77,-12.75,139.125,36.4375,340.625,-0.436279,0.473328,0.761658,-0.0742798
6:29:15,322.188,183.312,18.25,-6.22,2.77,-12.75,139.125,36.4375,340.625,-0.460571,0.462891,0.752258,-0.0877686
6:29:35,320.188,182.938,6.25,-6.08,2.48,-12.57,135.062,37.6875,338.375,-0.460571,0.451294,0.742615,-0.101013
6:29:55,322.062,180.188,-2.8125,-6.8,2.71,-11.64,126.75,40.0625,334.625,-0.507996,0.438477,0.732544,-0.114258
6:30:15,328.312,179.25,-11.125,-6.97,2.77,-10.87,122.375,41.1875,333,-0.531433,0.424133,0.722107,-0.127502
6:30:35,336.375,177.875,-22.1875,-7.01,2.77,-9.93,117.938,42.375,331.562,-0.554199,0.408325,0.71167,-0.140381
6:30:55,340.375,171.75,-36.0625,-7.01,2.77,-9.93,117.938,42.375,331.562,-0.575806,0.391174,0.701538,-0.15271
6:31:15,337.562,160.375,-50.5,-6.56,2.31,-8.42,113.562,43.5,330.25,-0.595825,0.373047,0.692017,-0.164124
6:31:35,328.375,145.625,-64.6875,-6.11,1.49,-6.99,105.375,45.625,328.188,-0.613831,0.354309,0.683472,-0.174622
6:31:55,314.312,125.188,-76.875,-5.16,0.78,-5.57,101.688,46.6875,327.375,-0.629517,0.335327,0.67627,-0.184082
6:32:15,295.688,100.438,-87.1875,-4.52,0.44,-5.06,98.4375,47.6875,326.625,-0.643005,0.316528,0.670288,-0.192505
6:32:35,273.75,77.9375,-93.75,-4.52,0.44,-5.06,98.4375,47.6875,326.625,-0.643005,0.316528,0.670288,-0.192505
6:32:55,248.688,55.875,-96.9375,-3.78,0.08,-4.96,95.5625,48.6875,326,-0.654236,0.29834,0.665649,-0.199768
6:33:15,223.25,36.75,-96.9375,-2.98,-1.58,-5.6,90.9375,50.625,325,-0.670776,0.264893,0.65979,-0.211121
6:33:35,198.188,19.75,-97.125,-2.93,-1.25,-4.4,89.1875,51.625,324.688,-0.676575,0.249329,0.65863,-0.215149
6:33:55,176.062,3.125,-100.5,-2.36,-1.42,-4.26,87.875,52.5625,324.375,-0.680786,0.234375,0.658691,-0.218506
6:34:15,158.188,-15.9375,-100,-2.36,-1.42,-4.26,87.875,52.5625,324.375,-0.680786,0.234375,0.658691,-0.221375
6:34:35,139.125,-29.625,-94.75,-1.92,-1.4,-4.34,86.8125,53.5,324.062,-0.683533,0.22052,0.659607,-0.223999
6:34:55,122.938,-40.625,-85.5625,-1.11,-1.88,-5,85.6875,55.125,323.375,-0.685425,0.196289,0.663513,-0.226685
6:35:15,109.625,-53.4375,-75.6875,-1,-2.2,-5.23,85.625,55.8125,322.938,-0.684631,0.185486,0.666504,-0.229431
6:35:35,99.25,-66.5625,-67.3125,-0.84,-2.45,-5.54,85.8125,56.4375,322.375,-0.682678,0.175293,0.670288,-0.232239
6:35:55,90.1875,-79.75,-60.5625,-0.84,-2.45,-5.54,85.8125,56.4375,322.375,-0.682678,0.175293,0.674927,-0.235046
6:36:15,81.125,-93.9375,-54.8125,-0.41,-2.77,-6.02,86.375,57.0625,321.812,-0.679565,0.165649,0.680298,-0.237915
6:36:35,73,-108.312,-49.3125,0.15,-3.27,-6.64,88.5,58.0625,320.438,-0.669983,0.147705,0.686584,-0.240601
6:36:55,64.8125,-123.312,-45.6875,0.48,-3.75,-6.98,90.125,58.5,319.75,-0.663513,0.13916,0.693726,-0.243103
6:37:15,55.875,-137.688,-43.8125,1.1,-4.9,-8.39,92.0625,58.875,319,-0.656067,0.130798,0.70166,-0.245178
6:37:35,48,-151.062,-44.0625,1.1,-4.9,-8.39,92.0625,58.875,319,-0.656067,0.122253,0.710205,-0.246948
6:37:55,43.5625,-162.625,-46.1875,1.65,-5.47,-8.99,94.3125,59.25,318.25,-0.647827,0.113342,0.719177,-0.248779
6:38:15,44.3125,-173.375,-47.75,3.45,-6.81,-9.99,99.4375,59.75,316.5,-0.62915,0.104004,0.728333,-0.250916
6:38:35,48.625,-181.562,-46.9375,3.64,-7.05,-9.82,102.062,59.8125,315.375,-0.618958,0.0944824,0.737305,-0.253662
6:38:55,55.5625,-186.375,-42.0625,3.75,-7.36,-9.67,104.625,59.75,314.125,-0.608276,0.0849609,0.746033,-0.257202
6:39:15,61.875,-189.562,-35.25,3.75,-7.36,-9.67,104.625,59.75,314.125,-0.608276,0.0756226,0.754517,-0.261169
6:39:35,65.8125,-190.938,-28.6875,3.87,-7.77,-9.63,107.188,59.5,312.75,-0.59729,0.0665283,0.762817,-0.265381
6:39:55,66.5625,-191.938,-24.0625,5.57,-9.69,-10.29,112.062,58.625,309.688,-0.574158,0.0575562,0.770996,-0.269531
6:40:15,64.1875,-194.5,-21.5625,6.42,-9.87,-9.95,114.438,58.0625,308.062,-0.561768,0.0488892,0.779175,-0.273621
6:40:35,61.5,-199,-17.375,7.06,-10.43,-10.24,116.75,57.25,306.25,-0.548706,0.0410767,0.787415,-0.277771
6:40:55,56.1875,-203.125,-6.875,7.06,-10.43,-10.24,116.75,57.25,306.25,-0.548706,0.0410767,0.787415,-0.277771
6:41:15,48.875,-211.25,6.125,7.76,-11.49,-10.51,119,56.25,304.375,-0.534607,0.0342407,0.795898,-0.281982
6:41:35,41.8125,-221.375,18.8125,8.09,-12.38,-10.83,123.188,53.5625,299.938,-0.503052,0.0231934,0.81366,-0.290466
6:41:55,36.5,-228.75,29,8.36,-12.62,-10.76,125.062,52,297.5,-0.486023,0.0186157,0.82251,-0.2948
6:42:15,33.75,-233.375,37.5625,8.7,-12.99,-10.97,126.75,50.3125,294.812,-0.468506,0.0146484,0.831055,-0.299316
6:42:35,32.6875,-234.625,46.5625,8.7,-12.99,-10.97,126.75,50.3125,294.812,-0.468506,0.0146484,0.831055,-0.304016
6:42:55,32.0625,-233.5,56.5,8.74,-13.11,-11.45,128.125,48.5,291.938,-0.450684,0.0114746,0.839233,-0.309143
6:43:15,34.625,-231.75,65.125,8.63,-13.1,-13.63,130.188,44.625,285.5,-0.41394,0.00622559,0.854126,-0.314758
6:43:35,41.625,-232.938,70,8.75,-13.24,-13.93,130.938,42.625,281.75,-0.394897,0.00292969,0.860779,-0.321106
6:43:55,54.1875,-238.312,68.375,9.08,-13.46,-13.83,131.5,40.625,277.562,-0.375244,-0.00189209,0.866821,-0.328369
6:44:15,73,-246.562,59.6875,9.08,-13.46,-13.83,131.5,40.625,277.562,-0.375244,-0.00189209,0.866821,-0.336792
6:44:35,96.3125,-250.875,46.3125,9.64,-13.72,-13.27,131.812,38.6875,273.062,-0.355469,-0.00848389,0.871826,-0.346375
6:44:55,120.688,-248.5,33.125,12.21,-14.69,-11,131.625,35.125,263.188,-0.3172,-0.0259399,0.878174,-0.357056
6:45:15,140.688,-240.812,24.875,12.89,-15.11,-10.66,131.188,33.5,258.062,-0.299072,-0.0351562,0.879456,-0.368591
6:45:35,154.188,-229.25,24.5,13.43,-15.3,-10.32,130.5,31.875,252.875,-0.281311,-0.0436401,0.879822,-0.380615
6:45:55,161.688,-217.812,31.875,13.43,-15.3,-10.32,130.5,31.875,252.875,-0.281311,-0.0436401,0.879822,-0.393005
6:46:15,163.75,-207.438,45.0625,13.44,-15.21,-10.37,129.688,30.25,247.688,-0.263794,-0.0508423,0.879395,-0.405457
6:46:35,162.312,-199.438,60.75,12.83,-14.76,-10.77,127.75,26.8125,237.312,-0.228394,-0.0610352,0.877258,-0.417786
6:46:55,159.562,-194.75,73.5625,12.61,-14.53,-11,126.75,25.0625,232.125,-0.210449,-0.0648193,0.87561,-0.429871
6:47:15,156.75,-192.062,81.0625,12.46,-14.53,-11.94,125.688,23.375,227.062,-0.192566,-0.0682983,0.873596,-0.441711
6:47:35,155.25,-189.188,82.875,12.46,-14.53,-11.94,125.688,23.375,227.062,-0.192566,-0.0682983,0.870972,-0.45343
6:47:55,157.25,-185.438,80.625,12.4,-14.72,-12.55,124.562,21.6875,222.125,-0.174927,-0.0718384,0.867615,-0.465454
6:48:15,164.5,-179.375,75.3125,12.9,-14.72,-13.52,122,18.625,212.875,-0.141357,-0.0796509,0.863159,-0.47821
6:48:35,177.875,-171.688,68.75,13.16,-14.5,-13.34,120.438,17.3125,208.625,-0.12561,-0.0838623,0.857361,-0.492004
6:48:55,195.688,-161.875,63.25,13.35,-14.21,-12.91,118.688,16.0625,204.562,-0.110657,-0.0881348,0.85022,-0.507019
6:49:15,215.062,-151.562,59.375,13.35,-14.21,-12.91,118.688,16.0625,204.562,-0.110657,-0.0881348,0.841797,-0.523071
6:49:35,232.75,-142.625,57.375,13.53,-13.95,-12.31,116.688,14.9375,200.812,-0.0961914,-0.0922852,0.832153,-0.539917
6:49:55,247.062,-133.812,56.1875,14.09,-13.1,-10.46,112.25,12.9375,194.062,-0.0688477,-0.0996704,0.821472,-0.557251
6:50:15,258.062,-124.125,55.875,14.06,-12.65,-9.89,109.875,12,191.125,-0.0560303,-0.102539,0.809875,-0.57489
6:50:35,265.25,-113.75,57,13.9,-12.24,-9.28,107.375,11.125,188.438,-0.0437622,-0.104797,0.797485,-0.592529
6:50:55,270.125,-103.188,58.6875,13.9,-12.24,-9.28,107.375,11.125,188.438,-0.0437622,-0.104797,0.784485,-0.610168
6:51:15,273.062,-92.6875,60.25,13.51,-11.4,-7.88,104.875,10.3125,186,-0.0320435,-0.106384,0.770874,-0.627502
6:51:35,273.5,-81.0625,61.1875,13.1,-10.36,-6.85,99.8125,8.875,181.875,-0.0108032,-0.107117,0.756897,-0.644592
6:51:55,272.562,-67.625,63.125,12.7,-9.86,-6.61,97.25,8.1875,180.25,-0.00152588,-0.105957,0.742615,-0.661316
6:52:15,270.812,-51.5,65.25,11.76,-8.9,-6.36,94.6875,7.5,178.812,0.00671387,-0.10376,0.727905,-0.677734
6:52:35,269.75,-34,66.0625,11.76,-8.9,-6.36,94.6875,7.5,178.812,0.00671387,-0.10376,0.727905,-0.677734
6:52:55,270.312,-15.6875,63.875,11.37,-8.44,-6.21,92.0625,6.875,177.688,0.0136719,-0.100525,0.71283,-0.69397
6:53:15,272.5,2.1875,58.3125,10.63,-7.25,-5.23,86.75,5.8125,176.25,0.0234375,-0.09198,0.680908,-0.726196
6:53:35,274.812,19.125,50.1875,10.43,-6.81,-4.96,84.0625,5.375,175.938,0.026062,-0.086792,0.664185,-0.742065
6:53:55,275.938,35.5,41.625,10.26,-6.42,-4.75,81.3125,5,175.875,0.0272827,-0.0810547,0.647095,-0.757629
6:54:15,275.688,51.875,33.5,10.26,-6.42,-4.75,81.3125,5,175.875,0.0272827,-0.0810547,0.647095,-0.757629
6:54:35,274.688,66.5,26.25,10.02,-5.97,-4.45,78.625,4.625,175.938,0.0271606,-0.074707,0.629639,-0.772827
6:54:55,272.062,78.8125,20.375,8.3,-4.31,-3.56,73.3125,3.875,176.562,0.0239258,-0.0604858,0.59436,-0.801575
6:55:15,267.375,89.75,15.125,7.52,-3.74,-3.13,70.6875,3.5,177,0.0209351,-0.0527954,0.576721,-0.814941
6:55:35,261.25,98.4375,9.125,6.71,-3.19,-2.68,68.1875,3.125,177.625,0.0169678,-0.0449829,0.559265,-0.827576
6:55:55,254.625,106.062,1.375,6.71,-3.19,-2.68,68.1875,3.125,177.625,0.0169678,-0.0449829,0.559265,-0.827576
6:56:15,246.5,113.688,-10.375,5.32,-2.36,-2.04,65.75,2.8125,178.375,0.0118408,-0.0371704,0.541992,-0.839478
6:56:35,238.375,122.375,-25.8125,4.46,-1.77,-1.86,61.125,2.3125,180.438,-0.00341797,-0.0217285,0.50824,-0.860962
6:56:55,230.75,133.125,-44.8125,4.3,-1.52,-1.86,58.875,2.1875,181.812,-0.013916,-0.0140991,0.491638,-0.870605
6:57:15,224.5,143.875,-65.3125,4.15,-1.07,-1.77,56.6875,2.0625,183.375,-0.0263672,-0.00646973,0.474976,-0.879578
6:57:35,220.5,155.812,-85,4.15,-1.07,-1.77,56.6875,2.0625,183.375,-0.0263672,-0.00646973,0.474976,-0.879578
6:57:55,218,167.25,-102.25,4.13,-0.9,-1.54,54.5,1.9375,185.188,-0.0405884,0.00140381,0.458252,-0.887939
6:58:15,215.312,177.188,-116.875,3.94,-0.5,-1.13,50.25,1.6875,189.188,-0.072998,0.0176392,0.424438,-0.902344
6:58:35,210.75,185.5,-128.562,3.48,-0.19,-0.53,48.1875,1.5,191.375,-0.0906372,0.026001,0.407837,-0.908203
6:58:55,203.625,191.375,-137.875,3.21,0.03,-0.04,46.25,1.25,193.562,-0.108826,0.0344849,0.391663,-0.913025
6:59:15,194.062,194.625,-144.938,3.21,0.03,-0.04,46.25,1.25,193.562,-0.108826,0.0344849,0.391663,-0.913025
6:59:35,180.312,196.688,-150.875,2.82,0.31,0.41,44.4375,0.9375,195.812,-0.127441,0.0429688,0.376221,-0.916687
6:59:55,162.375,197.688,-156.5,2.08,1.03,0.58,41.4375,0.25,200.375,-0.165649,0.0600586,0.349182,-0.920349
7:00:15,141.5,197.125,-163.25,1.86,1.18,0.48,40.3125,0,202.75,-0.185303,0.0685425,0.337891,-0.920227
7:00:35,119.812,195.438,-171.438,1.77,1.3,0.26,39.375,-0.3125,205.188,-0.205444,0.0767822,0.328125,-0.918823
7:00:55,98.9375,193.062,-181.625,1.77,1.3,0.26,39.375,-0.3125,205.188,-0.205444,0.0767822,0.328125,-0.918823
7:01:15,79.875,191.25,-192.5,1.71,1.47,-0.5,38.625,-0.5625,207.688,-0.226196,0.0848999,0.319763,-0.916199
7:01:35,64.5,189.938,-203.125,1.67,1.59,-1.1,37.5625,-1,213,-0.269043,0.100586,0.306152,-0.907654
7:01:55,52.375,187.562,-212.125,1.56,1.6,-1.07,37.1875,-1.125,215.75,-0.290894,0.107971,0.300476,-0.901917
7:02:15,42.25,183.375,-219.688,1.36,1.44,-0.81,36.9375,-1.1875,218.5,-0.312866,0.11499,0.295593,-0.895264
7:02:35,32.4375,178.812,-226.312,1.36,1.44,-0.81,36.9375,-1.1875,218.5,-0.312866,0.11499,0.295593,-0.887268
7:02:55,10.625,174.188,-239.312,1.48,1.29,-0.72,36.875,-1.125,221.375,-0.335327,0.121887,0.292419,-0.878662
7:03:15,10.625,174.188,-239.312,1.87,0.94,-1.07,36.875,-1,227.188,-0.379883,0.135742,0.286316,-0.86908
7:03:35,-0.125,176.312,-244.562,1.8,0.53,-1.67,37.1875,-0.9375,230.188,-0.401978,0.14325,0.285034,-0.858276
7:03:55,-21.875,175.5,-248.375,1.44,0.24,-1.89,37.5625,-0.75,233.125,-0.423401,0.150513,0.284912,-0.84668
7:04:15,-35.75,165.875,-248.375,1.44,0.24,-1.89,37.5625,-0.75,233.125,-0.423401,0.150513,0.284912,-0.84668
7:04:35,-51.6875,152,-248.188,1.18,0,-2.01,38.0625,-0.4375,236,-0.444031,0.157166,0.286255,-0.834351
7:04:55,-68.75,137.188,-247.062,1.1,-0.69,-1.67,39.5625,0.5,241.688,-0.482361,0.169373,0.293518,-0.807739
7:05:15,-85.6875,124.062,-244.25,1.48,-0.98,-1.28,40.5625,1.125,244.375,-0.5,0.175659,0.299194,-0.793518
7:05:35,-104.188,117.188,-239.375,1.77,-1.26,-1.02,41.6875,1.75,247.062,-0.516357,0.182739,0.30603,-0.778687
7:05:55,-125.062,114.938,-231.062,1.77,-1.26,-1.02,41.6875,1.75,247.062,-0.516357,0.182739,0.30603,-0.778687
7:06:15,-147.438,112.5,-219.125,1.47,-2.03,-1.5,43.0625,2.375,249.625,-0.53125,0.190857,0.314148,-0.763367
7:06:35,-169.125,107.75,-206.375,0.58,-2.96,-2.78,46.25,3.6875,254.438,-0.556213,0.209473,0.333801,-0.731689
7:06:55,-187.562,100.875,-193.875,0.27,-3.48,-3.62,48.125,4.375,256.688,-0.566284,0.219482,0.345154,-0.715576
7:07:15,-202.5,91.625,-181.688,0.43,-4.75,-4.64,50.0625,5.125,258.75,-0.574585,0.229614,0.357361,-0.699585
7:07:35,-215.188,79.5,-168.5,0.43,-4.75,-4.64,50.0625,5.125,258.75,-0.574585,0.229614,0.357361,-0.699585
7:07:55,-227.688,67.5625,-153.438,0.46,-5.43,-4.91,52.125,5.875,260.688,-0.581116,0.239929,0.370422,-0.683777
7:08:15,-240.125,57.125,-137.875,-0.09,-6.44,-5.16,56.625,7.3125,264.062,-0.588806,0.26178,0.398438,-0.65271
7:08:35,-251.375,48.375,-121.938,-1.82,-6.94,-5.35,59,7.9375,265.562,-0.59021,0.273438,0.412903,-0.637451
7:08:55,-260.875,42.5625,-107.188,-2.97,-7.24,-5.81,61.5,8.5625,266.938,-0.590454,0.285278,0.42749,-0.622253
7:09:15,-266.375,38.25,-97.0625,-2.97,-7.24,-5.81,61.5,8.5625,266.938,-0.590454,0.285278,0.42749,-0.622253
7:09:35,-266.312,34.3125,-93.625,-3.72,-7.65,-6.13,63.9375,9.25,268.375,-0.590027,0.296875,0.441895,-0.606995
7:09:55,-263,31.625,-93.1875,-2.87,-9.41,-6.13,68.75,10.625,271.125,-0.587952,0.31897,0.469666,-0.576172
7:10:15,-259.875,30,-89.125,-2.45,-9.98,-6.04,71.1875,11.25,272.438,-0.585754,0.330078,0.48291,-0.560974
7:10:35,-260.125,28.75,-79.6875,-2.57,-10.61,-6.3,73.625,11.8125,273.688,-0.58252,0.341492,0.49585,-0.546082
7:10:55,-263,25.75,-67,-2.57,-10.61,-6.3,73.625,11.8125,273.688,-0.58252,0.341492,0.49585,-0.546082
7:11:15,-265.938,17.1875,-56.3125,-3.6,-11.67,-7.32,76.1875,12.25,274.75,-0.578003,0.352905,0.508789,-0.531494
7:11:35,-265.5,5.875,-49.875,-4.15,-12.62,-7.75,81.1875,13.1875,276.625,-0.56604,0.374146,0.534729,-0.503662
